x,y,z,t,firing
-8048997.102477,3725736.240787,9892020.526793,71562.987000,0
-8240895.519956,3472229.159442,9837104.169347,71622.984000,0
-8427764.515453,3216602.916285,9776179.694687,71682.983000,0
-8609499.121767,2959016.988744,9709294.860922,71742.980000,0
-8785997.515813,2699631.364146,9636500.491850,71802.978000,0
-8957161.038184,2438606.470024,9557850.434046,71862.977000,0
-9122894.211754,2176103.105592,9473401.514122,71922.974000,0
-9283104.759381,1912282.374326,9383213.496192,71982.973000,0
-9437703.620792,1647305.617619,9287349.039558,72042.971000,0
-9586604.968706,1381334.349450,9185873.656611,72102.968000,0
-9729726.224258,1114530.192020,9078855.670987,72162.968000,0
-9866988.071778,847054.812305,8966366.175950,72222.965000,0
-9998314.472997,579069.859465,8848478.993026,72282.964000,0
-10123632.680714,310736.903074,8725270.630882,72342.962000,0
-10242873.251983,42217.372090,8596820.244437,72402.960000,0
-10355970.060867,-226327.505460,8463209.594214,72462.959000,0
-10462860.310809,-494736.762161,8324523.005912,72522.957000,0
-10563484.546648,-762849.750290,8180847.330193,72582.956000,0
-10657786.666328,-1030506.200364,8032271.902658,72642.952000,0
-10745713.932336,-1297546.279208,7878888.504012,72702.950000,0
-10827216.982897,-1563810.647597,7720791.320386,72762.949000,0
-10902249.842960,-1829140.517520,7558076.903797,72822.947000,0
-10970769.934997,-2093377.709136,7390844.132725,72882.946000,0
-11032738.089641,-2356364.707462,7219194.172772,72942.944000,0
-11088118.556188,-2617944.718856,7043230.437395,73002.941000,0
-11136879.012971,-2877961.727338,6863058.548650,73062.940000,0
-11178990.577635,-3136260.550814,6678786.297951,73122.936000,0
-11214427.817302,-3392686.897246,6490523.606777,73182.935000,0
-11243168.758664,-3647087.420823,6298382.487320,73242.933000,0
-11265194.897988,-3899309.778180,6102477.003008,73302.930000,0
-11280491.211038,-4149202.684720,5902923.228888,73362.929000,0
-11289046.162928,-4396615.971077,5699839.211813,73422.927000,0
-11290851.717881,-4641400.639782,5493344.930391,73482.926000,0
-11285903.348912,-4883408.922163,5283562.254661,73542.924000,0
-11274200.047400,-5122494.335533,5070614.905436,73602.922000,0
-11255744.332556,-5358511.740702,4854628.413282,73662.921000,0
-11230542.260762,-5591317.399864,4635730.077067,73722.918000,0
-11198603.434767,-5820769.034892,4414048.922048,73782.918000,0
-11159941.012707,-6046725.886077,4189715.657426,73842.915000,0
-11114571.716943,-6269048.771357,3962862.633332,73902.913000,0
-11062515.842664,-6487600.146059,3733623.797187,73962.913000,0
-11003797.266248,-6702244.163201,3502134.649375,74022.911000,0
-10938443.453330,-6912846.734364,3268532.198180,74082.910000,0
-10866485.466539,-7119275.591187,3032954.913934,74142.907000,0
-10787957.972874,-7321400.347490,2795542.682307,74202.905000,0
-10702899.250660,-7519092.562055,2556436.756695,74262.904000,0
-10611351.196050,-7712225.802097,2315779.709647,74322.902000,0
-10513359.329011,-7900675.707420,2073715.383254,74382.901000,0
-10408972.798739,-8084320.055297,1830388.838473,74442.899000,0
-10298244.388455,-8263038.826071,1585946.303298,74502.896000,0
-10181230.519515,-8436714.269488,1340535.119736,74562.895000,0
-10057991.254762,-8605230.971772,1094303.689522,74622.892000,0
-9928590.301065,-8768475.923449,847401.418518,74682.891000,0
-9793095.010967,-8926338.587896,599978.659733,74742.887000,0
-9651576.383368,-9078710.970641,352186.654918,74802.883000,0
-9504109.063162,-9225487.689383,104177.474653,74862.881000,0
-9350771.339760,-9366566.044723,-143896.043097,74922.878000,0
-9191645.144394,-9501846.091595,-391880.356037,74982.877000,0
-9026816.046138,-9631230.711374,-639621.282258,75042.874000,0
-8856373.246532,-9754625.684619,-886964.066656,75102.871000,0
-8680409.572743,-9871939.764453,-1133753.449122,75162.869000,0
-8499021.469139,-9983084.750502,-1379833.734535,75222.865000,0
-8312308.987199,-10087975.563391,-1625048.864624,75282.864000,0
-8120375.773642,-10186530.319725,-1869242.491729,75342.861000,0
-7923329.056686,-10278670.407513,-2112258.054516,75402.859000,0
-7721279.630315,-10364320.561980,-2353938.855672,75462.858000,0
-7514341.836458,-10443408.941694,-2594128.141641,75522.856000,0
-7302633.544962,-10515867.204954,-2832669.184405,75582.855000,0
-7086276.131249,-10581630.586351,-3069405.365368,75642.853000,0
-6865394.451543,-10640637.973430,-3304180.261350,75702.850000,0
-6640116.815549,-10692831.983360,-3536837.732728,75762.848000,0
-6410574.956474,-10738159.039520,-3767222.013733,75822.845000,0
-6176903.998259,-10776569.447909,-3995177.804916,75882.844000,0
-5939242.419922,-10808017.473260,-4220550.367805,75942.842000,0
-5697732.016876,-10832461.414754,-4443185.621736,76002.839000,0
-5452517.859114,-10849863.681216,-4662930.242870,76062.839000,0
-5203748.246139,-10860190.865660,-4879631.765387,76122.836000,0
-4951574.658522,-10863413.819053,-5093138.684829,76182.835000,0
-4696151.705974,-10859507.723164,-5303300.563590,76242.832000,0
-4437637.071816,-10848452.162337,-5509968.138504,76302.829000,0
-4176191.453726,-10830231.194057,-5712993.430516,76362.828000,0
-3911978.500676,-10804833.418127,-5912229.856372,76422.826000,0
-3645164.745922,-10772252.044306,-6107532.342292,76482.825000,0
-3375919.535966,-10732484.958233,-6298757.439556,76542.823000,0
-3104414.955384,-10685534.785445,-6485763.441942,76602.821000,0
-2830825.747420,-10631408.953331,-6668410.504934,76662.821000,0
-2555329.230262,-10570119.750811,-6846560.766614,76722.819000,0
-2278105.208917,-10501684.385548,-7020078.470144,76782.818000,0
-1999335.882605,-10426125.038502,-7188830.087731,76842.814000,0
-1719205.747597,-10343468.915618,-7352684.445959,76902.810000,0
-1437901.495443,-10253748.296428,-7511512.852365,76962.809000,0
-1155611.906539,-10157000.579372,-7665189.223118,77022.806000,0
-872527.738962,-10053268.323606,-7813590.211664,77082.805000,0
-588841.612579,-9942599.287091,-7956595.338165,77142.802000,0
-304747.888358,-9825046.460726,-8094087.119589,77202.800000,0
-20442.542912,-9700668.098324,-8225951.200238,77262.798000,0
263876.961767,-9569527.742182,-8352076.482569,77322.795000,0
548011.813343,-9431694.244042,-8472355.258065,77382.795000,0
831761.988938,-9287241.781207,-8586683.337985,77442.792000,0
1114926.399655,-9136249.867593,-8694960.183743,77502.789000,0
1397303.039773,-8978803.359504,-8797089.036708,77562.788000,0
1678689.140546,-8814992.455904,-8892977.047176,77622.785000,0
1958881.328541,-8644912.692973,-8982535.402263,77682.784000,0
2237675.788390,-8468664.932750,-9065679.452472,77742.781000,0
2514868.429872,-8286355.345652,-9142328.836655,77802.778000,0
2790255.059176,-8098095.386681,-9212407.605110,77862.776000,0
3063631.554214,-7904001.765123,-9275844.340516,77922.772000,0
3334794.043797,-7704196.407578,-9332572.276431,77982.771000,0
3603539.090524,-7498806.414140,-9382529.413058,78042.766000,0
3869663.877156,-7287964.007578,-9425658.629967,78102.763000,0
4132966.396275,-7071806.475377,-9461907.795488,78162.762000,0
4393245.642980,-6850476.104510,-9491229.872456,78222.758000,0
4650301.810389,-6624120.108820,-9513583.020000,78282.757000,0
4903936.487643,-6392890.548928,-9528930.691078,78342.754000,0
5153952.860159,-6156944.244566,-9537241.725424,78402.750000,0
5400155.911800,-5916442.679297,-9538490.437623,78462.748000,0
5642352.628659,-5671551.897552,-9532656.699992,78522.744000,0
5880352.204104,-5422442.393976,-9519726.019964,78582.742000,0
6113966.244745,-5169288.995073,-9499689.611685,78642.733000,0
6343008.976942,-4912270.733171,-9472544.461516,78702.730000,0
6567297.453486,-4651570.712748,-9438293.387172,78762.729000,0
6786651.760044,-4387375.969166,-9396945.090208,78822.726000,0
7000895.220975,-4119877.319934,-9348514.201591,78882.725000,0
7209854.604088,-3849269.208571,-9293021.320107,78942.722000,0
7413360.323929,-3575749.541234,-9230493.043348,79002.719000,0
7611246.643145,-3299519.516263,-9160961.991074,79062.718000,0
7803351.871507,-3020783.446810,-9084466.820714,79122.714000,0
7989518.562124,-2739748.576803,-9001052.234831,79182.713000,0
8169593.704413,-2456624.890430,-8910768.980367,79242.710000,0
8343428.913367,-2171624.915449,-8813673.839509,79302.708000,0
8510880.614676,-1884963.520575,-8709829.612054,79362.707000,0
8671810.225252,-1596857.707271,-8599305.089144,79422.705000,0
8826084.328704,-1307526.396267,-8482175.018292,79482.704000,0
8973574.845337,-1017190.209164,-8358520.059634,79542.702000,0
9114159.196238,-726071.245495,-8228426.733356,79602.699000,0
9247720.461028,-434392.855646,-8091987.358293,79662.699000,0
9374147.528867,-142379.410042,-7949299.981706,79722.697000,0
9493335.242324,149743.934956,-7800468.300268,79782.696000,0
9605184.533725,441751.474005,-7645601.572339,79842.694000,0
9709602.553617,733417.192112,-7484814.521609,79902.691000,0
9806502.791007,1024515.005874,-7318227.232227,79962.691000,0
9895805.185042,1314819.006123,-7145965.035582,80022.688000,0
9977436.227853,1604103.701498,-6968158.388878,80082.688000,0
10051329.058252,1892144.262413,-6784942.745733,80142.685000,0
10117423.546061,2178716.764936,-6596458.419008,80202.683000,0
10175666.366836,2463598.434037,-6402850.436124,80262.682000,0
10226011.066781,2746567.885707,-6204268.387144,80322.680000,0
10268418.117699,3027405.367430,-6000866.265916,80382.679000,0
10302854.961837,3305892.996484,-5792802.304599,80442.671000,0
10329296.046508,3581814.995579,-5580238.801912,80502.668000,0
10347722.848425,3854957.925317,-5363341.945475,80562.668000,0
10358123.887701,4125110.912998,-5142281.628616,80622.665000,0
10360494.731489,4392065.877281,-4917231.262039,80682.664000,0
10354837.987301,4655617.748244,-4688367.580773,80742.662000,0
10341163.286033,4915564.682381,-4455870.446820,80802.660000,0
10319487.254794,5171708.272118,-4219922.647942,80862.660000,0
10289833.479645,5423853.749429,-3980709.693030,80922.657000,0
10252232.458386,5671810.183150,-3738419.604512,80982.656000,0
10206721.543572,5915390.669636,-3493242.708253,81042.654000,0
10153344.875943,6154412.516411,-3245371.421415,81102.652000,0
10092153.308511,6388697.418472,-2995000.038740,81162.651000,0
10023204.321543,6618071.626983,-2742324.517717,81222.649000,0
9946561.928726,6842366.110059,-2487542.263088,81282.648000,0
9862296.574809,7061416.705423,-2230851.911171,81342.646000,0
9770485.025041,7275064.264702,-1972453.114419,81402.644000,0
9671210.246761,7483154.789200,-1712546.326685,81462.644000,0
9564561.283470,7685539.556970,-1451332.589613,81522.641000,0
9450633.121795,7882075.241081,-1189013.320574,81582.640000,0
9329526.551701,8072624.018958,-925790.102566,81642.638000,0
9201348.020376,8257053.672753,-661864.476459,81702.636000,0
9066209.480187,8435237.680680,-397437.735979,81762.635000,0
8924228.231131,8607055.299318,-132710.725780,81822.633000,0
8775526.758204,8772391.636895,132116.357042,81882.632000,0
8620232.564126,8931137.717579,396844.157674,81942.630000,0
8458477.997840,9083190.536861,661274.354236,82002.628000,0
8290400.079236,9228453.108101,925209.844080,82062.626000,0
8116140.320520,9366834.500371,1188454.925457,82122.624000,0
7935844.544662,9498249.867703,1450815.474327,82182.624000,0
7749662.701352,9622620.469923,1712099.116064,82242.621000,0
7557748.680879,9739873.685238,1972115.391883,82302.620000,0
7360260.126343,9849943.014754,2230675.919778,82362.619000,0
7157358.244617,9952768.079166,2487594.549841,82422.618000,0
6949207.616435,10048294.607816,2742687.513798,82482.617000,0
6735976.006004,10136474.420374,2995773.568672,82542.615000,0
6517834.170501,10217265.401393,3246674.134450,82602.613000,0
6294955.669819,10290631.467996,3495213.425707,82662.612000,0
6067516.676898,10356542.530972,3741218.577105,82722.610000,0
5835695.788982,10414974.449554,3984519.762751,82782.610000,0
5599673.840096,10465908.980176,4224950.309386,82842.608000,0
5359633.715067,10509333.719498,4462346.803408,82902.606000,0
5115760.165341,10545242.041986,4696549.191748,82962.605000,0
4868239.626886,10573633.032362,4927400.876629,83022.603000,0
4617260.040409,10594511.413214,5154748.804260,83082.602000,0
4363010.674127,10607887.468066,5378443.547524,83142.600000,0
4105681.949311,10613776.960208,5598339.382750,83202.598000,0
3845465.268776,10612201.047597,5814294.360635,83262.597000,0
3582552.848525,10603186.194096,6026170.371443,83322.595000,0
3317137.552689,10586764.077373,6233833.204577,83382.595000,0
3049412.731914,10562971.493717,6437152.602647,83442.590000,0
2779572.065325,10531850.260072,6636002.310172,83502.587000,0
2507809.406185,10493447.113551,6830260.117051,83562.586000,0
2234318.631330,10447813.608703,7019807.896938,83622.584000,0
1959293.494488,10395006.012784,7204531.640694,83682.584000,0
1682927.483525,10335085.199294,7384321.485053,83742.582000,0
1405413.681698,10268116.540008,7559071.736667,83802.580000,0
1126944.632923,10194169.795749,7728680.891709,83862.579000,0
847712.211129,10113319.006119,7893051.651174,83922.577000,0
567907.493669,10025642.378395,8052090.932076,83982.577000,0
287720.638834,9931222.175819,8205709.874692,84042.575000,0
7340.767430,9830144.605445,8353823.846032,84102.573000,0
-273044.151572,9722499.705754,8496352.439700,84162.572000,0
-553247.411356,9608381.234201,8633219.472332,84222.570000,0
-833083.673576,9487886.554857,8764352.976757,84282.569000,0
-1112369.070715,9361116.526307,8889685.192071,84342.567000,0
-1390921.304533,9228175.389947,9009152.550780,84402.565000,0
-1668559.740663,9089170.658816,9122695.663172,84462.564000,0
-1945105.499423,8944213.007082,9230259.299088,84522.562000,0
-2220381.542908,8793416.160317,9331792.367246,84582.561000,0
-2494212.758445,8636896.786642,9427247.892268,84642.559000,0
-2766426.038473,8474774.388867,9516582.989566,84702.557000,0
-3036850.356958,8307171.197696,9599758.838231,84762.556000,0
-3305316.842412,8134212.066084,9676740.652071,84822.554000,0
-3571658.847608,7956024.364824,9747497.648929,84882.554000,0
-3835712.016092,7772737.879420,9812003.018420,84942.552000,0
-4097314.345588,7584484.708312,9870233.888212,85002.550000,0
-4356306.248385,7391399.162488,9922171.288985,85062.549000,0
-4612530.608812,7193617.666544,9967800.118164,85122.547000,0
-4865832.837903,6991278.661215,10007109.102575,85182.546000,0
-5116060.925347,6784522.507400,10040090.760094,85242.544000,0
-5363065.488833,6573491.391726,10066741.360427,85302.542000,0
-5606699.820880,6358329.233642,10087060.885098,85362.541000,0
-5846819.933273,6139181.594068,10101052.986750,85422.539000,0
-6083284.599177,5916195.585602,10108724.947845,85482.538000,0
-6315955.393062,5689519.784287,10110087.638844,85542.536000,0
-6544696.728515,5459304.142921,10105155.475955,85602.534000,0
-6769375.894046,5225699.905922,10093946.378516,85662.534000,0
-6989863.086987,4988859.525713,10076481.726079,85722.531000,0
-7206031.445577,4748936.580626,10052786.315274,85782.531000,0
-7417757.079324,4506085.694296,10022888.316500,85842.529000,0
-7624919.097737,4260462.456514,9986819.230505,85902.527000,0
-7827399.637530,4012223.345526,9944613.844901,85962.526000,0
-8025083.888362,3761525.651738,9896310.190672,86022.524000,0
-8217860.117223,3508527.402786,9841949.498703,86082.523000,0
-8405619.691529,3253387.289953,9781576.156378,86142.521000,0
-8588257.101026,2996264.595874,9715237.664283,86202.520000,0
-8765669.978561,2737319.123502,9642984.593031,86262.519000,0
-8937759.119816,2476711.126287,9564870.540258,86322.517000,0
-9104428.502063,2214601.239518,9480952.087787,86382.516000,0
