name_sat,x,y,z,t,firing,detected_by_GS,nom_station
Sat_real_2,2956900.931844,44592420.918863,5282379.688882,232260.566000,0,false,
Sat_real_2,2918225.000025,44637647.127167,5204426.526943,232320.566000,0,false,
Sat_real_2,2879503.218719,44682172.018002,5126391.590643,232380.566000,0,false,
Sat_real_2,2840736.294708,44725996.418789,5048276.281314,232440.566000,0,false,
Sat_real_2,2801924.931015,44769121.142411,4970081.992987,232500.566000,0,false,
Sat_real_2,2763069.826989,44811546.987299,4891810.112546,232560.566000,0,false,
Sat_real_2,2724171.678372,44853274.737509,4813462.019868,232620.566000,0,false,
Sat_real_2,2685231.177374,44894305.162807,4735039.087967,232680.566000,0,false,
Sat_real_2,2646249.012743,44934639.018744,4656542.683142,232740.566000,0,false,
Sat_real_2,2607225.869839,44974277.046734,4577974.165112,232800.566000,0,false,
Sat_real_2,2568162.430701,45013219.974129,4499334.887155,232860.566000,0,false,
Sat_real_2,2529059.374116,45051468.514293,4420626.196251,232920.566000,0,false,
Sat_real_2,2489917.375692,45089023.366670,4341849.433212,232980.566000,0,false,
Sat_real_2,2450737.107920,45125885.216863,4263005.932821,233040.566000,0,false,
Sat_real_2,2411519.240245,45162054.736693,4184097.023960,233100.566000,0,false,
Sat_real_2,2372264.439133,45197532.584272,4105124.029747,233160.566000,0,false,
Sat_real_2,2332973.368130,45232319.404068,4026088.267664,233220.566000,0,false,
Sat_real_2,2293646.687936,45266415.826969,3946991.049684,233280.566000,0,false,
Sat_real_2,2254285.056463,45299822.470344,3867833.682402,233340.566000,0,false,
Sat_real_2,2214889.128901,45332539.938107,3788617.467160,233400.566000,0,false,
Sat_real_2,2175459.557780,45364568.820776,3709343.700170,233460.566000,0,false,
Sat_real_2,2135996.993034,45395909.695529,3630013.672643,233520.566000,0,false,
Sat_real_2,2096502.082061,45426563.126266,3550628.670904,233580.566000,0,false,
Sat_real_2,2056975.469785,45456529.663660,3471189.976524,233640.566000,0,false,
Sat_real_2,2017417.798716,45485809.845211,3391698.866429,233700.566000,0,false,
Sat_real_2,1977829.709013,45514404.195305,3312156.613029,233760.566000,0,false,
Sat_real_2,1938211.838538,45542313.225257,3232564.484331,233820.566000,0,false,
Sat_real_2,1898564.822921,45569537.433368,3152923.744058,233880.566000,0,false,
Sat_real_2,1858889.295615,45596077.304967,3073235.651765,233940.566000,0,false,
Sat_real_2,1819185.887955,45621933.312466,2993501.462955,234000.566000,0,false,
Sat_real_2,1779455.229215,45647105.915401,2913722.429193,234060.566000,0,false,
Sat_real_2,1739697.946667,45671595.560475,2833899.798221,234120.566000,0,false,
Sat_real_2,1699914.665635,45695402.681607,2754034.814066,234180.566000,0,false,
Sat_real_2,1660106.009553,45718527.699971,2674128.717158,234240.566000,0,false,
Sat_real_2,1620272.600021,45740971.024037,2594182.744439,234300.566000,0,false,
Sat_real_2,1580415.056860,45762733.049608,2514198.129472,234360.566000,0,false,
Sat_real_2,1540533.998166,45783814.159864,2434176.102549,234420.566000,0,false,
Sat_real_2,1500630.040366,45804214.725394,2354117.890804,234480.566000,0,false,
Sat_real_2,1460703.798272,45823935.104233,2274024.718320,234540.566000,0,false,
Sat_real_2,1420755.885136,45842975.641898,2193897.806234,234600.566000,0,false,
Sat_real_2,1380786.912701,45861336.671420,2113738.372845,234660.566000,0,false,
Sat_real_2,1340797.491256,45879018.513373,2033547.633720,234720.566000,0,false,
Sat_real_2,1300788.229689,45896021.475912,1953326.801801,234780.566000,0,false,
Sat_real_2,1260759.735540,45912345.854796,1873077.087508,234840.566000,0,false,
Sat_real_2,1220712.615052,45927991.933419,1792799.698844,234900.566000,0,false,
Sat_real_2,1180647.473224,45942959.982836,1712495.841499,234960.566000,0,false,
Sat_real_2,1140564.913864,45957250.261789,1632166.718951,235020.566000,0,false,
Sat_real_2,1100465.539638,45970863.016736,1551813.532575,235080.566000,0,false,
Sat_real_2,1060349.952123,45983798.481866,1471437.481737,235140.566000,0,false,
Sat_real_2,1020218.751859,45996056.879128,1391039.763902,235200.566000,0,false,
Sat_real_2,980072.538396,46007638.418252,1310621.574734,235260.566000,0,false,
Sat_real_2,939911.910351,46018543.296764,1230184.108196,235320.566000,0,false,
Sat_real_2,899737.465453,46028771.700011,1149728.556651,235380.566000,0,false,
Sat_real_2,859549.800595,46038323.801172,1069256.110964,235440.566000,0,false,
Sat_real_2,819349.511886,46047199.761283,988767.960599,235500.566000,0,false,
Sat_real_2,779137.194698,46055399.729243,908265.293721,235560.566000,0,false,
Sat_real_2,738913.443717,46062923.841834,827749.297295,235620.566000,0,false,
Sat_real_2,698678.852994,46069772.223734,747221.157187,235680.566000,0,false,
Sat_real_2,658434.015993,46075944.987525,666682.058257,235740.566000,0,false,
Sat_real_2,618179.525643,46081442.233708,586133.184464,235800.566000,0,false,
Sat_real_2,577915.974381,46086264.050710,505575.718964,235860.566000,0,false,
Sat_real_2,537643.954209,46090410.514892,425010.844202,235920.566000,0,false,
Sat_real_2,497364.056739,46093881.690559,344439.742019,235980.566000,0,false,
Sat_real_2,457076.873242,46096677.629963,263863.593744,236040.566000,0,false,
Sat_real_2,416782.994700,46098798.373311,183283.580293,236100.566000,0,false,
Sat_real_2,376483.011849,46100243.948765,102700.882270,236160.566000,0,false,
Sat_real_2,336177.515235,46101014.372449,22116.680059,236220.566000,0,false,
Sat_real_2,295867.095258,46101109.648448,-58467.846073,236280.566000,0,false,
Sat_real_2,255552.342225,46100529.768808,-139051.515879,236340.566000,0,false,
Sat_real_2,215233.846392,46099274.713538,-219633.149037,236400.566000,0,false,
Sat_real_2,174912.198021,46097344.450604,-300211.565052,236460.566000,0,false,
Sat_real_2,134587.987424,46094738.935932,-380785.583154,236520.566000,0,false,
Sat_real_2,94261.805013,46091458.113396,-461354.022204,236580.566000,0,false,
Sat_real_2,53934.241348,46087501.914821,-541915.700598,236640.566000,0,false,
Sat_real_2,13605.887189,46082870.259971,-622469.436163,236700.566000,0,false,
Sat_real_2,-26722.666460,46077563.056542,-703014.046063,236760.566000,0,false,
Sat_real_2,-67050.828295,46071580.200157,-783548.346701,236820.566000,0,false,
Sat_real_2,-107378.006671,46064921.574352,-864071.153617,236880.566000,0,false,
Sat_real_2,-147703.609545,46057587.050567,-944581.281395,236940.566000,0,false,
Sat_real_2,-188027.044432,46049576.488134,-1025077.543558,237000.566000,0,false,
Sat_real_2,-228347.718354,46040889.734264,-1105558.752474,237060.566000,0,false,
Sat_real_2,-268665.037788,46031526.624029,-1186023.719253,237120.566000,0,false,
Sat_real_2,-308978.408622,46021486.980354,-1266471.253649,237180.566000,0,false,
Sat_real_2,-349287.236098,46010770.613992,-1346900.163963,237240.566000,0,false,
Sat_real_2,-389590.924766,45999377.323510,-1427309.256935,237300.566000,0,false,
Sat_real_2,-429888.878437,45987306.895272,-1507697.337652,237360.566000,0,false,
Sat_real_2,-470180.500125,45974559.103414,-1588063.209442,237420.566000,0,false,
Sat_real_2,-510465.192002,45961133.709826,-1668405.673774,237480.566000,0,false,
Sat_real_2,-550742.355346,45947030.464129,-1748723.530157,237540.566000,0,false,
Sat_real_2,-591011.390490,45932249.103649,-1829015.576036,237600.566000,0,false,
Sat_real_2,-631271.696771,45916789.353395,-1909280.606691,237660.566000,0,false,
Sat_real_2,-671522.672477,45900650.926032,-1989517.415136,237720.566000,0,false,
Sat_real_2,-711763.714798,45883833.521850,-2069724.792008,237780.566000,0,false,
Sat_real_2,-751994.219773,45866336.828743,-2149901.525472,237840.566000,0,false,
Sat_real_2,-792213.582237,45848160.522171,-2230046.401111,237900.566000,0,false,
Sat_real_2,-832421.195769,45829304.265133,-2310158.201820,237960.566000,0,false,
Sat_real_2,-872616.452642,45809767.708137,-2390235.707705,238020.566000,0,false,
Sat_real_2,-912798.743765,45789550.489162,-2470277.695972,238080.566000,0,false,
Sat_real_2,-952967.458634,45768652.233624,-2550282.940821,238140.566000,0,false,
Sat_real_2,-993121.985274,45747072.554344,-2630250.213340,238200.566000,0,false,
Sat_real_2,-1033261.710191,45724811.051506,-2710178.281395,238260.566000,0,false,
Sat_real_2,-1073386.018313,45701867.312621,-2790065.909521,238320.566000,0,false,
Sat_real_2,-1113494.292935,45678240.912486,-2869911.858810,238380.566000,0,false,
Sat_real_2,-1153585.915668,45653931.413144,-2949714.886806,238440.566000,0,false,
Sat_real_2,-1193660.266379,45628938.363842,-3029473.747386,238500.566000,0,false,
Sat_real_2,-1233716.723138,45603261.300984,-3109187.190655,238560.566000,0,false,
Sat_real_2,-1273754.662160,45576899.748092,-3188853.962828,238620.566000,0,false,
Sat_real_2,-1313773.457751,45549853.215752,-3268472.806114,238680.566000,0,false,
Sat_real_2,-1353772.482247,45522121.201575,-3348042.458609,238740.566000,0,false,
Sat_real_2,-1393751.105958,45493703.190141,-3427561.654172,238800.566000,0,false,
Sat_real_2,-1433708.697111,45464598.652949,-3507029.122311,238860.566000,0,false,
Sat_real_2,-1473644.621789,45434807.048373,-3586443.588068,238920.566000,0,false,
Sat_real_2,-1513558.243875,45404327.821598,-3665803.771893,238980.566000,0,false,
Sat_real_2,-1553448.924989,45373160.404574,-3745108.389531,239040.566000,0,false,
Sat_real_2,-1593316.024432,45341304.215956,-3824356.151899,239100.566000,0,false,
Sat_real_2,-1633158.899118,45308758.661047,-3903545.764958,239160.566000,0,false,
Sat_real_2,-1672976.903521,45275523.131741,-3982675.929600,239220.566000,0,false,
Sat_real_2,-1712769.389609,45241597.006460,-4061745.341514,239280.566000,0,false,
Sat_real_2,-1752535.706781,45206979.650097,-4140752.691065,239340.566000,0,false,
Sat_real_2,-1792275.201805,45171670.413946,-4219696.663165,239400.566000,0,false,
Sat_real_2,-1831987.218753,45135668.635644,-4298575.937147,239460.566000,0,false,
Sat_real_2,-1871671.098940,45098973.639102,-4377389.186632,239520.566000,0,false,
Sat_real_2,-1911326.180855,45061584.734437,-4456135.079401,239580.566000,0,false,
Sat_real_2,-1950951.800096,45023501.217902,-4534812.277260,239640.566000,0,false,
Sat_real_2,-1990547.289306,44984722.371820,-4613419.435908,239700.566000,0,false,
Sat_real_2,-2030111.978103,44945247.464504,-4691955.204800,239760.566000,0,false,
Sat_real_2,-2069645.193014,44905075.750192,-4770418.227012,239820.566000,0,false,
Sat_real_2,-2109146.257403,44864206.468964,-4848807.139101,239880.566000,0,false,
Sat_real_2,-2148614.491407,44822638.846669,-4927120.570966,239940.566000,0,false,
Sat_real_2,-2188049.211861,44780372.094845,-5005357.145706,240000.566000,0,false,
Sat_real_2,-2227449.732230,44737405.410640,-5083515.479474,240060.566000,0,false,
Sat_real_2,-2266815.362533,44693737.976725,-5161594.181340,240120.566000,0,false,
Sat_real_2,-2306145.409275,44649368.961220,-5239591.853133,240180.566000,0,false,
Sat_real_2,-2345439.175370,44604297.517598,-5317507.089303,240240.566000,0,false,
Sat_real_2,-2384695.960069,44558522.784603,-5395338.476763,240300.566000,0,false,
Sat_real_2,-2423915.058881,44512043.886162,-5473084.594740,240360.566000,0,false,
Sat_real_2,-2463095.763499,44464859.931291,-5550744.014622,240420.566000,0,false,
Sat_real_2,-2502237.361722,44416970.014007,-5628315.299799,240480.566000,0,false,
Sat_real_2,-2541339.137377,44368373.213227,-5705797.005505,240540.566000,0,false,
Sat_real_2,-2580400.370238,44319068.592677,-5783187.678660,240600.566000,0,false,
Sat_real_2,-2619420.335949,44269055.200794,-5860485.857707,240660.566000,0,false,
Sat_real_2,-2658398.305936,44218332.070622,-5937690.072446,240720.566000,0,false,
Sat_real_2,-2697333.547330,44166898.219715,-6014798.843866,240780.566000,0,false,
Sat_real_2,-2736225.322882,44114752.650028,-6091810.683980,240840.566000,0,false,
Sat_real_2,-2775072.890877,44061894.347818,-6168724.095651,240900.566000,0,false,
Sat_real_2,-2813875.505047,44008322.283527,-6245537.572418,240960.566000,0,false,
Sat_real_2,-2852632.414484,43954035.411682,-6322249.598320,241020.566000,0,false,
Sat_real_2,-2891342.863555,43899032.670775,-6398858.647719,241080.566000,0,false,
Sat_real_2,-2930006.091807,43843312.983154,-6475363.185114,241140.566000,0,false,
Sat_real_2,-2968621.333878,43786875.254906,-6551761.664963,241200.566000,0,false,
Sat_real_2,-3007187.819405,43729718.375736,-6628052.531492,241260.566000,0,false,
Sat_real_2,-3045704.772929,43671841.218850,-6704234.218507,241320.566000,0,false,
Sat_real_2,-3084171.413800,43613242.640833,-6780305.149201,241380.566000,0,false,
Sat_real_2,-3122586.956082,43553921.481518,-6856263.735962,241440.566000,0,false,
Sat_real_2,-3160950.608451,43493876.563867,-6932108.380171,241500.566000,0,false,
Sat_real_2,-3199261.574098,43433106.693835,-7007837.472000,241560.566000,0,false,
Sat_real_2,-3237519.050630,43371610.660245,-7083449.390215,241620.566000,0,false,
Sat_real_2,-3275722.229962,43309387.234645,-7158942.501959,241680.566000,0,false,
Sat_real_2,-3313870.298215,43246435.171181,-7234315.162549,241740.566000,0,false,
Sat_real_2,-3351962.435612,43182753.206451,-7309565.715258,241800.566000,0,false,
Sat_real_2,-3389997.816366,43118340.059367,-7384692.491099,241860.566000,0,false,
Sat_real_2,-3427975.608577,43053194.431010,-7459693.808604,241920.566000,0,false,
Sat_real_2,-3465894.974112,42987315.004483,-7534567.973600,241980.566000,0,false,
Sat_real_2,-3503755.068500,42920700.444766,-7609313.278979,242040.566000,0,false,
Sat_real_2,-3541555.040813,42853349.398557,-7683928.004470,242100.566000,0,false,
Sat_real_2,-3579294.033551,42785260.494124,-7758410.416398,242160.566000,0,false,
Sat_real_2,-3616971.182519,42716432.341146,-7832758.767450,242220.566000,0,false,
Sat_real_2,-3654585.616715,42646863.530551,-7906971.296428,242280.566000,0,false,
Sat_real_2,-3692136.458199,42576552.634356,-7981046.228002,242340.566000,0,false,
Sat_real_2,-3729622.821970,42505498.205501,-8054981.772460,242400.566000,0,false,
Sat_real_2,-3767043.815843,42433698.777681,-8128776.125448,242460.566000,0,false,
Sat_real_2,-3804398.540317,42361152.865173,-8202427.467712,242520.566000,0,false,
Sat_real_2,-3841686.088441,42287858.962662,-8275933.964835,242580.566000,0,false,
Sat_real_2,-3878905.545686,42213815.545066,-8349293.766962,242640.566000,0,false,
Sat_real_2,-3916055.989805,42139021.067353,-8422505.008530,242700.566000,0,false,
Sat_real_2,-3953136.490696,42063473.964360,-8495565.807986,242760.566000,0,false,
Sat_real_2,-3990146.110261,41987172.650602,-8568474.267505,242820.566000,0,false,
Sat_real_2,-4027083.902261,41910115.520087,-8641228.472699,242880.566000,0,false,
Sat_real_2,-4063948.912174,41832300.946120,-8713826.492320,242940.566000,0,false,
Sat_real_2,-4100740.177042,41753727.281107,-8786266.377968,243000.566000,0,false,
Sat_real_2,-4137456.725321,41674392.856354,-8858546.163776,243060.566000,0,false,
Sat_real_2,-4174097.576729,41594295.981865,-8930663.866106,243120.566000,0,false,
Sat_real_2,-4210661.742087,41513434.946135,-9002617.483227,243180.566000,0,false,
Sat_real_2,-4247148.223158,41431808.015938,-9074404.994998,243240.566000,0,false,
Sat_real_2,-4283556.012488,41349413.436113,-9146024.362533,243300.566000,0,false,
Sat_real_2,-4319884.093234,41266249.429348,-9217473.527872,243360.566000,0,false,
Sat_real_2,-4356131.439003,41182314.195956,-9288750.413635,243420.566000,0,false,
Sat_real_2,-4392297.013671,41097605.913650,-9359852.922677,243480.566000,0,false,
Sat_real_2,-4428379.771213,41012122.737316,-9430778.937733,243540.566000,0,false,
Sat_real_2,-4464378.655524,40925862.798774,-9501526.321056,243600.566000,0,false,
Sat_real_2,-4500292.600233,40838824.206547,-9572092.914050,243660.566000,0,false,
Sat_real_2,-4536120.528518,40751005.045614,-9642476.536893,243720.566000,0,false,
Sat_real_2,-4571861.352920,40662403.377169,-9712674.988156,243780.566000,0,false,
Sat_real_2,-4607513.975144,40573017.238365,-9782686.044411,243840.566000,0,false,
Sat_real_2,-4643077.285866,40482844.642067,-9852507.459833,243900.566000,0,false,
Sat_real_2,-4678550.164528,40391883.576587,-9922136.965795,243960.566000,0,false,
Sat_real_2,-4713931.479138,40300132.005423,-9991572.270454,244020.566000,0,false,
Sat_real_2,-4749220.086054,40207587.866991,-10060811.058327,244080.566000,0,false,
Sat_real_2,-4784414.829775,40114249.074353,-10129850.989860,244140.566000,0,false,
Sat_real_2,-4819514.542721,40020113.514939,-10198689.700990,244200.566000,0,false,
Sat_real_2,-4854518.045011,39925179.050265,-10267324.802692,244260.566000,0,false,
Sat_real_2,-4889424.144236,39829443.515646,-10335753.880527,244320.566000,0,false,
Sat_real_2,-4924231.635225,39732904.719902,-10403974.494166,244380.566000,0,false,
Sat_real_2,-4958939.299814,39635560.445066,-10471984.176921,244440.566000,0,false,
Sat_real_2,-4993545.906595,39537408.446074,-10539780.435251,244500.566000,0,false,
Sat_real_2,-5028050.210679,39438446.450466,-10607360.748266,244560.566000,0,false,
Sat_real_2,-5062450.953436,39338672.158064,-10674722.567222,244620.566000,0,false,
Sat_real_2,-5096746.862242,39238083.240661,-10741863.314995,244680.566000,0,false,
Sat_real_2,-5130936.650217,39136677.341691,-10808780.385558,244740.566000,0,false,
Sat_real_2,-5165019.015951,39034452.075902,-10875471.143432,244800.566000,0,false,
Sat_real_2,-5198992.643234,38931405.029022,-10941932.923137,244860.566000,0,false,
Sat_real_2,-5232856.200774,38827533.757411,-11008163.028627,244920.566000,0,false,
Sat_real_2,-5266608.341910,38722835.787722,-11074158.732707,244980.566000,0,false,
Sat_real_2,-5300247.704320,38617308.616537,-11139917.276446,245040.566000,0,false,
